Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Montenegro,MNE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000,80000000,76000000,72000000,70000000,67000000,81000000,79000000,68000000,91000000,91000000,
Mongolia,MNG,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000,37000000,19000000,50000000,45000000,54000000,59000000,125000000,144000000,207000000,142000000,196000000,218000000,249000000,242000000,319000000,460000000,558000000,643000000,529000000,473000000,536000000,618000000,
Northern Mariana Islands,MNP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000000,82000000,97000000,140000000,122000000,132000000,115000000,141000000,140000000,187000000,196000000,209000000,241000000,247000000,247000000,264000000,247000000,313000000,331000000,322000000,290000000,237000000,
Mauritania,MRT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000,41000000,53000000,47000000,55000000,,,,,,,,,,,,,101000000,105000000,112000000,73000000,74000000,61000000,
Mauritius,MUS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184000000,205000000,194000000,203000000,210000000,203000000,216000000,223000000,236000000,277000000,295000000,347000000,384000000,489000000,384000000,423000000,427000000,394000000,458000000,503000000,616000000,683000000,738000000,
Malawi,MWI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000000,64000000,81000000,49000000,52000000,53000000,52000000,86000000,70000000,70000000,84000000,85000000,79000000,86000000,91000000,90000000,92000000,96000000,90000000,106000000,120000000,101000000,120000000,
Malaysia,MYS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722000000,3032000000,3158000000,2160000000,2382000000,2543000000,3391000000,3330000000,3401000000,3822000000,4339000000,5085000000,6600000000,7724000000,7196000000,8324000000,10180000000,12217000000,12236000000,12442000000,10708000000,10472000000,10699000000,
North America,NAC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73886326040,79492463560,86316672805,92039103592,96755998627,1.06867E+11,1.00497E+11,96360000000,98648000000,1.14248E+11,1.24399E+11,1.33309E+11,1.4434E+11,1.54141E+11,1.33425E+11,1.47441E+11,1.58008E+11,1.73239E+11,1.73562E+11,1.82605E+11,1.86779E+11,1.90061E+11,2.06104E+11,
Namibia,NAM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000000,89000000,99000000,88000000,89000000,86000000,71000000,65000000,101000000,123000000,108000000,118000000,132000000,114000000,40000000,42000000,55000000,53000000,47000000,67000000,72000000,82000000,79000000,
New Caledonia,NCL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000,128000000,167000000,122000000,129000000,149000000,354000000,330000000,343000000,356000000,336000000,333000000,328000000,253000000,252000000,,
Niger,NER,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000,59000000,50000000,39000000,35000000,32000000,33000000,29000000,39000000,42000000,42000000,42000000,48000000,98000000,84000000,95000000,57000000,132000000,81000000,129000000,140000000,111000000,,
Nigeria,NGA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938000000,1318000000,1840000000,1589000000,640000000,610000000,858000000,910000000,2076000000,,501000000,3536000000,6665000000,11007000000,6236000000,8348000000,9533000000,9240000000,9152000000,9123000000,9255000000,4520000000,8181000000,
Nicaragua,NIC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000,79000000,86000000,94000000,114000000,126000000,128000000,125000000,139000000,154000000,162000000,224000000,238000000,265000000,256000000,225000000,240000000,241000000,277000000,286000000,273000000,310000000,364000000,
Netherlands,NLD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13151000000,13709000000,12555000000,13474000000,13468000000,13649000000,13061000000,14201000000,15887000000,16937000000,13724000000,14588000000,17277000000,19805000000,18628000000,19044000000,20741000000,20094000000,21009000000,23655000000,20234000000,20461000000,22044000000,
Norway,NOR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4481000000,4759000000,4756000000,5069000000,5185000000,4893000000,4718000000,5610000000,7089000000,8894000000,10400000000,11273000000,13256000000,15118000000,13221000000,14658000000,16958000000,18131000000,20116000000,20166000000,16485000000,16384000000,17800000000,
Nepal,NPL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000000,155000000,141000000,107000000,116000000,109000000,128000000,108000000,119000000,205000000,221000000,261000000,402000000,545000000,572000000,528000000,420000000,562000000,598000000,680000000,669000000,634000000,889000000,
Nauru,NRU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259000000,1466000000,1461000000,1383000000,1430000000,1235000000,1255000000,1386000000,1649000000,2229000000,2671000000,2535000000,3077000000,3006000000,2580000000,3039000000,3461000000,3715000000,3861000000,4108000000,3721000000,3974000000,4445000000,
OECD members,OED,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64183E+11,3.81225E+11,3.72173E+11,3.80974E+11,4.0152E+11,4.15462E+11,4.00415E+11,4.16477E+11,4.69209E+11,5.45351E+11,5.82185E+11,6.02119E+11,6.79435E+11,7.2735E+11,6.30196E+11,6.60429E+11,7.15352E+11,7.23203E+11,7.4363E+11,7.71912E+11,7.2037E+11,7.40207E+11,7.76008E+11,
Oman,OMN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000000,347000000,542000000,583000000,629000000,703000000,702000000,804000000,823000000,863000000,894000000,952000000,1197000000,1295000000,1243000000,1493000000,1644000000,1824000000,2081000000,2208000000,2643000000,2916000000,
Other small states,OSS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443702011,2463675945,2500526973,2728193910,2997069975,3244668632,3273544638,3394051716,4008539350,4802054563,6228341058,8537193011,10099602066,11190645234,9146781939,9258406214,16642703823,19633047084,21342500182,22950489153,21213709807,24824956308,24767817028,
Pakistan,PAK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000000,1018000000,591000000,565000000,447000000,574000000,555000000,491000000,1163000000,1612000000,1753000000,2029000000,2075000000,2163000000,1098000000,1370000000,1857000000,1851000000,1638000000,2209000000,2642000000,2962000000,3223000000,
Panama,PAN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181000000,210000000,243000000,245000000,259000000,241000000,227000000,252000000,267000000,294000000,388000000,403000000,457000000,560000000,503000000,575000000,679000000,591000000,1078000000,1147000000,1272000000,1129000000,1128000000,
Peru,PER,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428000000,492000000,608000000,642000000,652000000,641000000,773000000,806000000,847000000,852000000,970000000,1047000000,1243000000,1432000000,1404000000,1640000000,1768000000,1900000000,2119000000,2119000000,2527000000,2687000000,2916000000,
Philippines,PHL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551000000,1287000000,1969000000,2022000000,1737000000,1841000000,1918000000,1874000000,1649000000,1526000000,3286000000,3075000000,3351000000,4285000000,4056000000,5964000000,6055000000,7140000000,8400000000,11130000000,11868000000,11681000000,12786000000,
Palau,PLW,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,2000000,11500000,14100000,18200000,16400000,18200000,18000000,17400000,17100000,19100000,16100000,15200000,17000000,19400000,18500000,17200000,21900000,23800000,,
Papua New Guinea,PNG,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000,72000000,78000000,52000000,53000000,50000000,38000000,60000000,52000000,71900000,56200000,43000000,81000000,75000000,132000000,138000000,186000000,203000000,214000000,168000000,135000000,126000000,165000000,
Poland,POL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5865000000,6357000000,5855000000,4524000000,3810000000,3417000000,3595000000,3440000000,3286000000,5092000000,5894000000,7653000000,8339000000,10689000000,7891000000,9100000000,8882000000,9129000000,9132000000,9540000000,8523000000,8617000000,9567000000,
Pre-demographic dividend,PRE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681987248,10298467461,14647125013,19866675265,14696890908,17386806422,19824064204,19617000178,20795619736,22631300556,23340831130,17563192290,24739261033,
Puerto Rico,PRI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155000000,1137000000,1235000000,1242000000,1172000000,1333000000,1456000000,1319000000,1420000000,1584000000,1663000000,1752000000,1743000000,1761000000,1386000000,1180000000,1196000000,1156000000,1139000000,1088000000,977000000,1013000000,1035000000,
"Korea, Dem. People’s Rep.",PRK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539000000,2701000000,2491000000,2776000000,2757000000,2753000000,2604000000,2631000000,2981000000,3367000000,3742000000,4146000000,4866000000,5286000000,4605000000,4692000000,4948000000,4485000000,4978000000,5380000000,4782000000,4908000000,5647000000,
Paraguay,PRY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173000000,185000000,211000000,223000000,181000000,154000000,130000000,117000000,115000000,121000000,130000000,144000000,184000000,214000000,231000000,261000000,308000000,363000000,425000000,449000000,494000000,512000000,545000000,
West Bank and Gaza,PSE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000000,191000000,218000000,295000000,301000000,290000000,361000000,373000000,312000000,336000000,223000000,211000000,395000000,477000000,479000000,521000000,603000000,646000000,643000000,520000000,610000000,625000000,773000000,
Pacific island small states,PSS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139007318.1,150013061.1,147740135.9,116831192.6,128480382.1,157605733.8,143630262.7,143630262.7,164573958.3,213785920.8,261341722,247022882.4,256955496.1,297266032,303728337,323613918.2,364484181.3,372676552.2,355732083.1,328272062.6,341902340.2,361162623.2,,
Post-demographic dividend,PST,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64965E+11,3.81481E+11,3.72256E+11,3.80922E+11,4.03446E+11,4.16086E+11,4.02432E+11,4.19827E+11,4.7031E+11,5.47346E+11,5.80586E+11,5.99422E+11,6.75574E+11,7.2342E+11,6.31506E+11,6.64285E+11,7.23439E+11,7.35206E+11,7.55618E+11,7.8281E+11,7.3066E+11,7.51465E+11,7.87648E+11,
French Polynesia,PYF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264000000,335000000,425000000,430000000,122000000,153000000,388000000,339000000,335000000,327000000,300000000,293000000,312000000,277000000,226000000,,
Qatar,QAT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000000,307000000,366000000,423000000,471000000,691000000,1759000000,3751000000,,,,,7813000000,10702000000,11729000000,12871000000,11641000000,13152000000,12284000000,
Romania,ROU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000000,716000000,699000000,504000000,428000000,447000000,475000000,448000000,572000000,672000000,1071000000,1457000000,1723000000,2407000000,1766000000,1897000000,2294000000,2108000000,2176000000,2636000000,2330000000,2464000000,4228000000,
Russian Federation,RUS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11599000000,10011000000,10113000000,8677000000,7097000000,8848000000,9760000000,11362000000,13427000000,16082000000,17963000000,18850000000,22456000000,26401000000,23785000000,30169000000,37343000000,48096000000,59504000000,55383000000,38434000000,27653000000,35585000000,
Rwanda,RWA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,19000000,22000000,25000000,28000000,35000000,33000000,24000000,26000000,31000000,75000000,84000000,98000000,146000000,148000000,120000000,142000000,133000000,126000000,133000000,295000000,309000000,347000000,
South Asia,SAS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379258890,2661237696,2728471076,3070658880,3358658585,5301402242,5872384237,5776049840,6600913108,8646012061,11307249757,12323778334,14608630677,16607000000,12682000000,14452000000,18265000000,19014000000,19693000000,23541000000,24480000000,26406000000,30053000000,
Saudi Arabia,SAU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7370000000,4165000000,4428000000,9087000000,12979000000,21031000000,16005000000,21312000000,22076000000,18202000000,17986000000,18648000000,25137000000,20366000000,17671000000,18745000000,
Sudan,SDN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000,28000000,33000000,29000000,35000000,55000000,74000000,91000000,119000000,176000000,667000000,1414000000,1477000000,1268000000,868000000,1127000000,937000000,699000000,460000000,439000000,195000000,203000000,29000000,
Senegal,SEN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154000000,127000000,128000000,135000000,136000000,125000000,112000000,112000000,129000000,138000000,144000000,139000000,352000000,276000000,258000000,217000000,250000000,248000000,265000000,279000000,,,,
Singapore,SGP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4663000000,5015000000,4358000000,3222000000,4217000000,4535000000,6600000000,8212000000,8382000000,9291000000,10070000000,11268000000,13503000000,16340000000,15704000000,18700000000,21406000000,23121000000,24383000000,25519000000,23702000000,23838000000,24543000000,
Solomon Islands,SLB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400000,18500000,14800000,10200000,11400000,12200000,10500000,8500000,6400000,12300000,11200000,26500000,35600000,40500000,37800000,51200000,66000000,68100000,68300000,65600000,60700000,74900000,72700000,
Sierra Leone,SLE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50500000,36500000,18100000,13200000,44200000,34500000,42200000,39100000,37800000,30300000,33600000,15000000,17000000,24400000,26000000,22000000,26000000,32000000,71000000,45000000,34000000,37000000,,
El Salvador,SLV,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000000,102000000,153000000,179000000,205000000,219000000,247000000,266000000,311000000,373000000,288000000,307000000,363000000,326000000,253000000,280000000,244000000,287000000,270000000,277000000,332000000,451000000,466000000,
San Marino,SMR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000000,144000000,208000000,260000000,322000000,1203000000,1448000000,1105000000,1103000000,1263000000,1188000000,1290000000,1360000000,1254000000,1351000000,1548000000,
Sub-Saharan Africa (excluding high income),SSA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12023214310,17408904451,22880642739,29055580928,22861398327,26944368583,29667961082,27497120801,26876765375,27553987183,27993343871,21953606996,27299493918,
South Sudan,SSD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000,539000000,144000000,108000000,
Sub-Saharan Africa,SSF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12083840002,17465080231,22953829271,29118159456,22916605988,27006231140,29731480700,27553631639,26937668280,27617963791,28045334232,22048343827,27405125142,
Small states,SST,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282145138,3443269396,3540804903,3769012009,4118928400,4523147028,4496338569,4667806626,5323911447,6303059869,8031758696,10279650089,11799656183,12641626005,10642145948,10756422338,17967820083,21176241983,22681540941,24514983446,22966584598,26630253376,26686396640,
Sao Tome and Principe,STP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,2200000,2200000,2000000,1800000,1800000,2100000,500000,1100000,700000,310000,410000,550000,1350000,3200000,3100000,18000000,22100000,20600000,17200000,
Suriname,SUR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000,38000000,41000000,49000000,47000000,67000000,62000000,54000000,68000000,85000000,94000000,33000000,28000000,35000000,35000000,41000000,49000000,58000000,75000000,90000000,128000000,112000000,99000000,
Slovak Republic,SVK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338000000,517000000,484000000,527000000,387000000,341000000,340000000,506000000,662000000,900000000,1122000000,1230000000,1825000000,2596000000,2249000000,2146000000,2449000000,2310000000,2523000000,2581000000,2265000000,2419000000,2597000000,
Slovenia,SVN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606000000,638000000,554000000,601000000,579000000,544000000,560000000,647000000,805000000,937000000,1019000000,1058000000,1261000000,1610000000,1456000000,1377000000,1315000000,1081000000,1081000000,1149000000,1051000000,1126000000,1141000000,
Sweden,SWE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816000000,7642000000,6850000000,8591000000,8927000000,8959000000,7916000000,8221000000,9375000000,11088000000,11088000000,11159000000,13646000000,14622000000,12075000000,13973000000,13998000000,13954000000,15334000000,15823000000,14410000000,14899000000,17097000000,
Eswatini,SWZ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000,44000000,40000000,60000000,35000000,32000000,31000000,26000000,23000000,54000000,60000000,54000000,63000000,59000000,98000000,87000000,35000000,53000000,48000000,62000000,64000000,33000000,74000000,
Sint Maarten (Dutch part),SXM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000000,62000000,65000000,99000000,171000000,127000000,137000000,140000000,144000000,80000000,94000000,86000000,83400000,88100000,104000000,105000000,112000000,120000000,114000000,117000000,118000000,114000000,100000000,
Seychelles,SYC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000,31000000,31000000,29000000,28000000,44000000,41000000,53000000,54000000,53000000,59000000,56000000,73000000,64000000,56000000,63000000,65000000,58000000,62000000,65000000,54000000,92000000,104000000,
Syrian Arab Republic,SYR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000,513000000,545000000,583000000,631000000,669000000,670000000,760000000,734000000,688000000,584000000,585000000,710000000,911000000,980000000,1598000000,850000000,,,,,,,
Turks and Caicos Islands,TCA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153000000,174000000,235000000,194000000,,,,,,,,,,,,,,,,6700000,6700000,6700000,,
Chad,TCD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000,49000000,53000000,66000000,53000000,56000000,56000000,80000000,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14530532180,16633406538,21316913729,19211842784,21755199193,25892232659,27999951822,32039683746,30879100041,38077891687,40582989216,45882109532,55229150568,65923782123,69755547332,87469619939,1.0851E+11,1.42848E+11,1.72556E+11,2.75469E+11,2.9819E+11,3.00987E+11,3.12151E+11,
Europe & Central Asia (IDA & IBRD countries),TEC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21530599903,21111765043,21530116391,19091266609,16423124182,18448328369,20358685534,22827896512,25671497206,33895222253,38718648294,42963230552,51665277321,61564085131,53526426073,61803227149,71695103306,83979520943,98842819195,95510087716,75441292498,65102482298,79431887027,
Togo,TGO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,19000000,14000000,16000000,17000000,15000000,20000000,26000000,37000000,38000000,42000000,42000000,59000000,68000000,94000000,89000000,81000000,46000000,58000000,60000000,53000000,55000000,,
Thailand,THA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791000000,4735000000,3752000000,2246000000,2870000000,3218000000,3334000000,3888000000,3538000000,5343000000,4920000000,6176000000,6889000000,6707000000,5744000000,7155000000,7534000000,8095000000,8238000000,8824000000,9539000000,11267000000,11579000000,
Tajikistan,TJK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000,2100000,3400000,3800000,6000000,7000000,10800000,5800000,35400000,31400000,36500000,42500000,,,24600000,16100000,
Turkmenistan,TKM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000,127000000,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18623235834,21548135577,23401208876,24052724955,22078037119,24958000000,24136000000,21331000000,21914000000,24972000000,29428000000,32820000000,39059000000,44338000000,42403000000,50779000000,60847100000,66679700000,73460100000,74683000000,66013000000,65467000000,75839982160,
Timor-Leste,TLS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,5000000,51000000,69000000,68000000,62000000,92000000,57000000,84000000,100000000,118000000,137000000,
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437870296,5292980708,5929674769,5877459842,6686244462,6270985432,6709891536,11762984292,12980986395,14207239412,14742400000,16252000000,20295200000,23499500000,24517500000,28805500000,27487576555,25912555826,28251963293,29827068574,29706447427,30614370129,,
Tonga,TON,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000,3200000,13200000,16200000,16000000,15000000,17300000,21300000,19800000,21600000,23400000,28500000,29100000,30100000,32400000,23800000,37700000,
South Asia (IDA & IBRD),TSA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379258890,2661237696,2728471076,3070658880,3358658585,5301402242,5872384237,5776049840,6600913108,8646012061,11307249757,12323778334,14608630677,16607000000,12682000000,14452000000,18265000000,19014000000,19693000000,23541000000,24480000000,26406000000,30053000000,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12083840002,17465080231,22953829271,29118159456,22916605988,27006231140,29731480700,27553631639,26937668280,27617963791,28045334232,22048343827,27405125142,
Trinidad and Tobago,TTO,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000000,98000000,97000000,92000000,106000000,190000000,172000000,208000000,143000000,141000000,234000000,146000000,155000000,102000000,136000000,97000000,188000000,223000000,116000000,168000000,253000000,230000000,147000000,
Tunisia,TUN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294000000,282000000,266000000,271000000,276000000,310000000,322000000,303000000,355000000,427000000,452000000,498000000,530000000,555000000,478000000,611000000,678000000,673000000,768000000,770000000,767000000,823000000,871000000,
