id,cuisine
4390,moroccan
4391,mexican
4392,southern_us
4393,mexican
4394,italian
4395,filipino
4396,italian
4397,greek
4398,greek
4399,filipino
4400,filipino
4401,mexican
4402,brazilian
4403,indian
4404,greek
4405,southern_us
4406,irish
4407,mexican
4408,italian
4409,indian
4410,italian
4411,southern_us
4412,british
4413,mexican
4414,british
4415,indian
4416,italian
4417,filipino
4418,italian
4419,chinese
4420,mexican
4421,indian
4422,italian
4423,filipino
4424,french
4425,british
4426,british
4427,italian
4428,spanish
4429,chinese
4430,filipino
4431,brazilian
4432,thai
4433,chinese
4434,mexican
4435,chinese
4436,korean
4437,indian
4438,chinese
4439,chinese
4440,southern_us
4441,greek
4442,korean
4443,british
4444,greek
4445,spanish
4446,spanish
4447,chinese
4448,southern_us
4449,spanish
4450,mexican
4451,greek
4452,chinese
4453,italian
4454,chinese
4455,filipino
4456,chinese
4457,british
4458,italian
4459,greek
4460,filipino
4461,filipino
4462,french
4463,southern_us
4464,italian
4465,indian
4466,indian
4467,mexican
4468,southern_us
4469,italian
4470,italian
4471,cajun_creole
4472,russian
4473,korean
4474,filipino
4475,southern_us
4476,italian
4477,italian
4478,greek
4479,italian
4480,indian
4481,british
4482,mexican
4483,indian
4484,italian
4485,jamaican
4486,chinese
4487,indian
4488,southern_us
4489,greek
4490,italian
4491,mexican
4492,southern_us
4493,mexican
4494,chinese
4495,spanish
4496,thai
4497,mexican
4498,chinese
4499,thai
4500,greek
4501,indian
4502,indian
4503,chinese
4504,moroccan
4505,indian
4506,greek
4507,greek
4508,irish
4509,mexican
4510,southern_us
4511,japanese
4512,moroccan
4513,vietnamese
4514,korean
4515,korean
4516,irish
4517,indian
4518,mexican
4519,southern_us
4520,greek
4521,cajun_creole
4522,chinese
4523,vietnamese
4524,brazilian
4525,filipino
4526,japanese
4527,british
4528,mexican
4529,chinese
4530,chinese
4531,indian
4532,moroccan
4533,southern_us
4534,russian
4535,southern_us
4536,brazilian
4537,mexican
4538,british
4539,southern_us
4540,jamaican
4541,southern_us
4542,italian
4543,italian
4544,french
4545,mexican
4546,irish
4547,greek
4548,korean
4549,moroccan
4550,indian
4551,greek
4552,chinese
4553,moroccan
4554,indian
4555,chinese
4556,italian
4557,french
4558,chinese
4559,irish
4560,southern_us
4561,southern_us
4562,italian
4563,jamaican
4564,british
4565,thai
4566,greek
4567,spanish
4568,mexican
4569,british
4570,chinese
4571,greek
4572,french
4573,italian
4574,filipino
4575,southern_us
4576,greek
4577,cajun_creole
4578,italian
4579,italian
4580,vietnamese
4581,chinese
4582,chinese
4583,indian
4584,british
4585,french
4586,french
4587,indian
4588,filipino
4589,french
4590,italian
4591,southern_us
4592,italian
4593,italian
4594,filipino
4595,british
4596,thai
4597,indian
4598,filipino
4599,mexican
4600,russian
4601,chinese
4602,chinese
4603,indian
4604,irish
4605,brazilian
4606,chinese
4607,chinese
4608,mexican
4609,jamaican
4610,italian
4611,italian
4612,italian
4613,chinese
4614,moroccan
4615,british
4616,mexican
4617,chinese
4618,indian
4619,spanish
4620,italian
4621,italian
4622,spanish
4623,italian
4624,mexican
4625,moroccan
4626,italian
4627,italian
4628,mexican
4629,southern_us
4630,irish
4631,mexican
4632,italian
4633,indian
4634,filipino
4635,mexican
4636,brazilian
4637,chinese
4638,southern_us
4639,russian
4640,korean
4641,italian
4642,british
4643,indian
4644,jamaican
4645,filipino
4646,indian
4647,mexican
4648,jamaican
4649,filipino
4650,thai
4651,french
4652,italian
4653,italian
4654,italian
4655,mexican
4656,british
4657,southern_us
4658,chinese
4659,korean
4660,italian
4661,chinese
4662,filipino
4663,irish
4664,mexican
4665,filipino
4666,chinese
4667,korean
4668,italian
4669,chinese
4670,brazilian
4671,spanish
4672,mexican
4673,french
4674,mexican
4675,chinese
4676,russian
4677,korean
4678,mexican
4679,british
4680,brazilian
4681,italian
4682,chinese
4683,jamaican
4684,british
4685,thai
4686,british
4687,mexican
4688,italian
4689,chinese
4690,mexican
4691,greek
4692,indian
4693,japanese
4694,irish
4695,russian
4696,french
4697,thai
4698,russian
4699,mexican
4700,italian
4701,mexican
4702,italian
4703,italian
4704,filipino
4705,japanese
4706,filipino
4707,mexican
4708,italian
4709,indian
4710,italian
4711,thai
4712,spanish
4713,filipino
4714,russian
4715,southern_us
4716,mexican
4717,mexican
4718,chinese
4719,indian
4720,british
4721,chinese
4722,chinese
4723,mexican
4724,southern_us
4725,jamaican
4726,italian
4727,mexican
4728,british
4729,italian
4730,southern_us
4731,italian
4732,indian
4733,moroccan
4734,italian
4735,italian
4736,chinese
4737,southern_us
4738,southern_us
4739,italian
4740,jamaican
4741,chinese
4742,italian
4743,spanish
4744,southern_us
4745,italian
4746,greek
4747,filipino
4748,mexican
4749,spanish
4750,italian
4751,chinese
4752,italian
4753,greek
4754,korean
4755,korean
4756,southern_us
4757,italian
4758,jamaican
4759,russian
4760,greek
4761,italian
4762,british
4763,mexican
4764,southern_us
4765,southern_us
4766,french
4767,british
4768,filipino
4769,southern_us
4770,moroccan
4771,japanese
4772,british
4773,mexican
4774,british
4775,moroccan
4776,mexican
4777,italian
4778,chinese
4779,cajun_creole
4780,indian
4781,irish
4782,mexican
4783,italian
4784,french
4785,southern_us
4786,italian
4787,indian
4788,indian
4789,british
4790,italian
4791,southern_us
4792,southern_us
4793,chinese
4794,southern_us
4795,southern_us
4796,greek
4797,indian
4798,southern_us
4799,italian
4800,indian
4801,indian
4802,italian
4803,mexican
4804,mexican
4805,british
4806,southern_us
4807,italian
4808,italian
4809,italian
4810,british
4811,jamaican
4812,italian
4813,french
4814,filipino
4815,thai
4816,british
4817,chinese
4818,greek
4819,french
4820,british
4821,korean
4822,moroccan
4823,british
4824,filipino
4825,southern_us
4826,italian
4827,jamaican
4828,indian
4829,italian
4830,british
4831,greek
4832,indian
4833,cajun_creole
4834,jamaican
4835,japanese
4836,french
4837,italian
4838,greek
4839,greek
4840,chinese
4841,vietnamese
4842,british
4843,spanish
4844,moroccan
4845,mexican
4846,chinese
4847,filipino
4848,italian
4849,chinese
4850,southern_us
4851,indian
4852,thai
4853,jamaican
4854,filipino
4855,mexican
4856,chinese
4857,italian
4858,italian
4859,indian
4860,chinese
4861,jamaican
4862,indian
4863,southern_us
4864,brazilian
4865,chinese
4866,korean
4867,southern_us
4868,indian
4869,korean
4870,chinese
4871,russian
4872,greek
4873,southern_us
4874,italian
4875,italian
4876,italian
4877,greek
4878,chinese
4879,jamaican
4880,chinese
4881,indian
4882,italian
4883,indian
4884,greek
4885,cajun_creole
4886,filipino
4887,moroccan
4888,italian
4889,spanish
4890,mexican
4891,french
4892,indian
4893,indian
4894,russian
4895,indian
4896,mexican
4897,indian
4898,southern_us
4899,italian
4900,french
4901,thai
4902,southern_us
4903,italian
4904,greek
4905,mexican
4906,japanese
4907,southern_us
4908,chinese
4909,chinese
4910,british
4911,jamaican
4912,spanish
4913,indian
4914,french
4915,chinese
4916,british
4917,spanish
4918,italian
4919,italian
4920,chinese
4921,russian
4922,brazilian
4923,irish
4924,italian
4925,southern_us
4926,jamaican
4927,chinese
4928,italian
4929,brazilian
4930,mexican
4931,filipino
4932,japanese
4933,italian
4934,jamaican
4935,moroccan
4936,british
4937,french
4938,southern_us
4939,italian
4940,greek
4941,chinese
4942,british
4943,greek
4944,italian
4945,italian
4946,southern_us
4947,jamaican
4948,russian
4949,filipino
4950,southern_us
4951,mexican
4952,chinese
4953,southern_us
4954,italian
4955,italian
4956,chinese
4957,chinese
4958,indian
4959,filipino
4960,moroccan
4961,vietnamese
4962,filipino
4963,indian
4964,southern_us
4965,italian
4966,southern_us
4967,italian
4968,southern_us
4969,filipino
4970,mexican
4971,filipino
4972,cajun_creole
4973,irish
4974,indian
4975,spanish
4976,chinese
4977,southern_us
4978,southern_us
4979,italian
4980,indian
4981,british
4982,southern_us
4983,italian
4984,mexican
4985,filipino
4986,indian
4987,italian
4988,mexican
4989,chinese
4990,southern_us
4991,indian
4992,southern_us
4993,greek
4994,chinese
4995,southern_us
4996,filipino
4997,british
4998,italian
4999,greek
5000,british
5001,greek
5002,indian
5003,southern_us
5004,thai
5005,jamaican
5006,thai
5007,chinese
5008,chinese
5009,chinese
5010,chinese
5011,indian
5012,italian
5013,filipino
5014,italian
5015,italian
5016,indian
5017,british
5018,chinese
5019,spanish
5020,brazilian
5021,moroccan
5022,filipino
5023,italian
5024,southern_us
5025,italian
5026,chinese
5027,southern_us
5028,thai
5029,thai
5030,chinese
5031,british
5032,russian
5033,italian
5034,french
5035,indian
5036,filipino
5037,korean
5038,italian
5039,indian
5040,jamaican
5041,british
5042,italian
5043,british
5044,chinese
5045,italian
5046,thai
5047,indian
5048,indian
5049,chinese
5050,british
5051,italian
5052,chinese
5053,mexican
5054,filipino
5055,italian
5056,southern_us
5057,indian
5058,irish
5059,italian
5060,british
5061,italian
5062,filipino
5063,cajun_creole
5064,greek
5065,southern_us
5066,italian
5067,japanese
5068,italian
5069,chinese
5070,thai
5071,southern_us
5072,cajun_creole
5073,italian
5074,filipino
5075,chinese
5076,indian
5077,chinese
5078,greek
5079,vietnamese
5080,japanese
5081,british
5082,greek
5083,irish
5084,russian
5085,japanese
5086,thai
5087,chinese
5088,greek
5089,cajun_creole
5090,italian
5091,italian
5092,greek
5093,jamaican
5094,indian
5095,chinese
5096,southern_us
5097,british
5098,italian
5099,greek
5100,british
5101,cajun_creole
5102,british
5103,japanese
5104,chinese
5105,chinese
5106,southern_us
5107,indian
5108,japanese
5109,italian
5110,british
5111,italian
5112,indian
5113,chinese
5114,thai
5115,russian
5116,italian
5117,filipino
5118,mexican
5119,filipino
5120,mexican
5121,russian
5122,indian
5123,chinese
5124,chinese
5125,chinese
5126,italian
5127,korean
5128,greek
5129,mexican
5130,thai
5131,irish
5132,russian
5133,british
5134,british
5135,chinese
5136,thai
5137,cajun_creole
5138,british
5139,spanish
5140,filipino
5141,italian
5142,thai
5143,chinese
5144,thai
5145,indian
5146,japanese
5147,moroccan
5148,irish
5149,italian
5150,italian
5151,russian
5152,italian
5153,indian
5154,italian
5155,southern_us
5156,mexican
5157,italian
5158,indian
5159,indian
5160,filipino
5161,italian
5162,italian
5163,mexican
5164,spanish
5165,chinese
5166,british
5167,southern_us
5168,indian
5169,korean
5170,italian
5171,mexican
5172,french
5173,chinese
5174,filipino
5175,brazilian
5176,thai
5177,filipino
5178,french
5179,indian
5180,japanese
5181,greek
5182,southern_us
5183,filipino
5184,spanish
5185,southern_us
5186,mexican
5187,filipino
5188,southern_us
5189,italian
5190,italian
5191,italian
5192,chinese
5193,filipino
5194,italian
5195,chinese
5196,italian
5197,brazilian
5198,italian
5199,french
5200,indian
5201,filipino
5202,filipino
5203,japanese
5204,greek
5205,mexican
5206,moroccan
5207,italian
5208,irish
5209,italian
5210,mexican
5211,korean
5212,mexican
5213,filipino
5214,chinese
5215,italian
5216,moroccan
5217,vietnamese
5218,vietnamese
5219,filipino
5220,british
5221,british
5222,italian
5223,brazilian
5224,chinese
5225,southern_us
5226,british
5227,jamaican
5228,indian
5229,filipino
5230,southern_us
5231,indian
5232,mexican
5233,filipino
5234,chinese
5235,british
5236,chinese
5237,italian
5238,southern_us
5239,chinese
5240,chinese
5241,british
5242,italian
5243,italian
5244,italian
5245,chinese
5246,japanese
5247,italian
5248,spanish
5249,southern_us
5250,mexican
5251,southern_us
5252,british
5253,filipino
5254,mexican
5255,british
5256,japanese
5257,filipino
5258,chinese
5259,chinese
5260,chinese
5261,chinese
5262,chinese
5263,indian
5264,chinese
5265,italian
5266,southern_us
5267,italian
5268,southern_us
5269,mexican
5270,mexican
5271,italian
5272,japanese
5273,italian
5274,mexican
5275,italian
5276,filipino
5277,korean
5278,italian
5279,greek
5280,italian
5281,southern_us
5282,italian
5283,filipino
5284,cajun_creole
5285,italian
5286,mexican
5287,mexican
5288,irish
5289,russian
5290,thai
5291,british
5292,italian
5293,mexican
5294,spanish
5295,thai
5296,indian
5297,southern_us
5298,indian
5299,japanese
5300,southern_us
5301,filipino
5302,greek
5303,southern_us
5304,vietnamese
5305,jamaican
5306,southern_us
5307,southern_us
5308,chinese
5309,italian
5310,mexican
5311,cajun_creole
5312,british
5313,southern_us
5314,filipino
5315,southern_us
5316,british
5317,french
5318,italian
5319,chinese
5320,southern_us
5321,thai
5322,brazilian
5323,chinese
5324,french
5325,southern_us
5326,indian
5327,filipino
5328,jamaican
5329,chinese
5330,mexican
5331,british
5332,jamaican
5333,chinese
5334,chinese
5335,thai
5336,greek
5337,filipino
5338,moroccan
5339,british
5340,greek
5341,chinese
5342,cajun_creole
5343,mexican
5344,southern_us
5345,greek
5346,italian
5347,mexican
5348,chinese
5349,chinese
5350,mexican
5351,mexican
5352,filipino
5353,indian
5354,chinese
5355,italian
5356,italian
5357,italian
5358,russian
5359,southern_us
5360,thai
5361,chinese
5362,mexican
5363,southern_us
5364,irish
5365,irish
5366,vietnamese
5367,italian
5368,italian
5369,greek
5370,spanish
5371,mexican
5372,spanish
5373,greek
5374,greek
5375,mexican
5376,moroccan
5377,chinese
5378,mexican
5379,filipino
5380,russian
5381,british
5382,mexican
5383,filipino
5384,italian
5385,filipino
5386,southern_us
5387,southern_us
5388,russian
5389,brazilian
5390,mexican
5391,british
5392,thai
5393,greek
5394,vietnamese
5395,italian
5396,southern_us
5397,mexican
5398,french
5399,chinese
5400,chinese
5401,mexican
5402,indian
5403,japanese
5404,greek
5405,moroccan
5406,italian
5407,indian
5408,french
5409,italian
5410,italian
5411,southern_us
5412,italian
5413,italian
5414,japanese
5415,southern_us
5416,russian
5417,indian
5418,korean
5419,japanese
5420,moroccan
5421,mexican
5422,chinese
5423,greek
5424,italian
5425,mexican
5426,italian
5427,jamaican
5428,italian
5429,mexican
5430,british
5431,chinese
5432,southern_us
5433,chinese
5434,italian
5435,italian
5436,southern_us
5437,indian
5438,southern_us
5439,italian
5440,greek
5441,chinese
5442,southern_us
5443,mexican
5444,southern_us
5445,thai
5446,southern_us
5447,russian
5448,mexican
5449,italian
5450,filipino
5451,thai
5452,moroccan
5453,thai
5454,indian
5455,mexican
5456,thai
5457,british
5458,mexican
5459,greek
5460,italian
5461,japanese
5462,korean
5463,italian
5464,british
5465,mexican
5466,mexican
5467,italian
5468,italian
5469,italian
5470,british
5471,greek
5472,russian
5473,japanese
5474,mexican
5475,mexican
5476,cajun_creole
5477,chinese
5478,french
5479,southern_us
5480,filipino
5481,southern_us
5482,irish
5483,british
5484,cajun_creole
5485,thai
5486,japanese
5487,greek
5488,mexican
5489,thai
5490,italian
5491,filipino
5492,chinese
5493,indian
5494,southern_us
5495,british
5496,italian
5497,chinese
5498,italian
5499,mexican
5500,british
5501,chinese
5502,italian
5503,chinese
5504,southern_us
5505,indian
5506,mexican
5507,indian
5508,brazilian
5509,italian
5510,british
5511,greek
5512,british
5513,british
5514,italian
5515,southern_us
5516,mexican
5517,indian
5518,italian
5519,russian
5520,greek
5521,indian
5522,japanese
5523,filipino
5524,chinese
5525,greek
5526,italian
5527,chinese
5528,southern_us
5529,russian
5530,french
5531,chinese
5532,moroccan
5533,chinese
5534,italian
5535,italian
5536,filipino
5537,filipino
5538,italian
5539,italian
5540,russian
5541,moroccan
5542,southern_us
5543,british
5544,brazilian
5545,british
5546,italian
5547,filipino
5548,italian
5549,russian
5550,korean
5551,italian
5552,filipino
5553,filipino
5554,chinese
5555,italian
5556,korean
5557,chinese
5558,italian
5559,italian
5560,southern_us
5561,irish
5562,italian
5563,filipino
5564,italian
5565,italian
5566,mexican
5567,spanish
5568,cajun_creole
5569,southern_us
5570,french
5571,jamaican
5572,italian
5573,british
5574,mexican
5575,french
5576,chinese
5577,british
5578,british
5579,indian
5580,spanish
5581,russian
5582,russian
5583,british
5584,italian
5585,british
5586,japanese
5587,italian
5588,greek
5589,southern_us
5590,southern_us
5591,mexican
5592,greek
5593,filipino
5594,thai
5595,british
5596,greek
5597,indian
5598,chinese
5599,irish
5600,southern_us
5601,indian
5602,southern_us
5603,mexican
5604,filipino
5605,greek
5606,chinese
5607,chinese
5608,thai
5609,french
5610,indian
5611,russian
5612,mexican
5613,indian
5614,indian
5615,indian
5616,indian
5617,thai
5618,greek
5619,cajun_creole
5620,indian
5621,filipino
5622,filipino
5623,mexican
5624,chinese
5625,japanese
5626,mexican
5627,filipino
5628,jamaican
5629,southern_us
5630,thai
5631,southern_us
5632,british
5633,thai
5634,korean
5635,southern_us
5636,japanese
5637,mexican
5638,filipino
5639,italian
5640,indian
5641,southern_us
5642,italian
5643,italian
5644,french
5645,indian
5646,filipino
5647,brazilian
5648,french
5649,indian
5650,mexican
5651,indian
5652,russian
5653,french
5654,greek
5655,thai
5656,italian
5657,indian
5658,italian
5659,british
5660,russian
5661,italian
5662,jamaican
5663,chinese
5664,japanese
5665,greek
5666,spanish
5667,chinese
5668,filipino
5669,british
5670,chinese
5671,southern_us
5672,southern_us
5673,filipino
5674,greek
5675,southern_us
5676,italian
5677,italian
5678,british
5679,spanish
5680,greek
5681,thai
5682,british
5683,southern_us
5684,southern_us
5685,indian
5686,italian
5687,indian
5688,mexican
5689,british
5690,british
5691,italian
5692,chinese
5693,greek
5694,filipino
5695,moroccan
5696,british
5697,italian
5698,mexican
5699,chinese
5700,mexican
5701,chinese
5702,italian
5703,indian
5704,italian
5705,chinese
5706,southern_us
5707,british
5708,spanish
5709,filipino
5710,russian
5711,mexican
5712,chinese
5713,italian
5714,filipino
5715,jamaican
5716,irish
5717,british
5718,italian
5719,french
5720,southern_us
5721,indian
5722,filipino
5723,filipino
5724,mexican
5725,thai
5726,indian
5727,brazilian
5728,indian
5729,greek
5730,jamaican
5731,mexican
5732,french
5733,southern_us
5734,italian
5735,filipino
5736,indian
5737,thai
5738,mexican
5739,french
5740,indian
5741,british
5742,indian
5743,southern_us
5744,chinese
5745,mexican
5746,british
5747,filipino
5748,italian
5749,italian
5750,southern_us
5751,italian
5752,mexican
5753,southern_us
5754,brazilian
5755,chinese
5756,italian
5757,greek
5758,brazilian
5759,thai
5760,italian
5761,french
5762,filipino
5763,british
5764,italian
5765,filipino
5766,italian
5767,southern_us
5768,italian
5769,italian
5770,mexican
5771,indian
5772,italian
5773,italian
5774,italian
5775,indian
5776,mexican
5777,southern_us
5778,southern_us
5779,filipino
5780,italian
5781,southern_us
5782,greek
5783,chinese
5784,southern_us
5785,indian
5786,southern_us
5787,southern_us
5788,chinese
5789,italian
5790,chinese
5791,chinese
5792,chinese
5793,chinese
5794,french
5795,greek
5796,indian
5797,indian
5798,british
5799,filipino
5800,korean
5801,southern_us
5802,moroccan
5803,chinese
5804,thai
5805,spanish
5806,italian
5807,indian
5808,british
5809,chinese
5810,italian
5811,southern_us
5812,mexican
5813,japanese
5814,chinese
5815,chinese
5816,indian
5817,indian
5818,british
5819,italian
5820,british
5821,british
5822,jamaican
5823,chinese
5824,southern_us
5825,french
5826,jamaican
5827,indian
5828,italian
5829,southern_us
5830,southern_us
5831,irish
5832,vietnamese
5833,italian
5834,filipino
5835,italian
5836,italian
5837,moroccan
5838,italian
5839,italian
5840,thai
5841,thai
5842,indian
5843,japanese
5844,italian
5845,southern_us
5846,russian
5847,italian
5848,jamaican
5849,chinese
5850,moroccan
5851,british
5852,british
5853,chinese
5854,italian
5855,chinese
5856,british
5857,southern_us
5858,japanese
5859,british
5860,filipino
5861,cajun_creole
5862,mexican
5863,british
5864,southern_us
5865,italian
5866,chinese
5867,brazilian
5868,italian
5869,mexican
5870,moroccan
5871,indian
5872,cajun_creole
5873,southern_us
5874,filipino
5875,french
5876,mexican
5877,indian
5878,mexican
5879,french
5880,moroccan
5881,greek
5882,british
5883,french
5884,southern_us
5885,cajun_creole
5886,mexican
5887,mexican
5888,russian
5889,jamaican
5890,russian
5891,southern_us
5892,italian
5893,thai
5894,russian
5895,russian
5896,italian
5897,italian
5898,chinese
5899,italian
5900,italian
5901,british
5902,italian
5903,korean
5904,italian
5905,chinese
5906,chinese
5907,chinese
5908,moroccan
5909,southern_us
5910,italian
5911,jamaican
5912,british
5913,indian
5914,indian
5915,korean
5916,french
5917,jamaican
5918,chinese
5919,indian
5920,southern_us
5921,southern_us
5922,british
5923,chinese
5924,italian
5925,japanese
5926,southern_us
5927,italian
5928,irish
5929,filipino
5930,italian
5931,mexican
5932,russian
5933,mexican
5934,mexican
5935,italian
5936,french
5937,indian
5938,italian
5939,southern_us
5940,southern_us
5941,italian
5942,filipino
5943,french
5944,italian
5945,spanish
5946,southern_us
5947,filipino
5948,italian
5949,mexican
5950,brazilian
5951,filipino
5952,southern_us
5953,korean
5954,italian
5955,indian
5956,japanese
5957,british
5958,italian
5959,italian
5960,indian
5961,filipino
5962,jamaican
5963,indian
5964,french
5965,french
5966,greek
5967,southern_us
5968,greek
5969,british
5970,chinese
5971,japanese
5972,indian
5973,thai
5974,greek
5975,british
5976,italian
5977,jamaican
5978,korean
5979,southern_us
5980,italian
5981,southern_us
5982,mexican
5983,vietnamese
5984,brazilian
5985,southern_us
5986,greek
5987,southern_us
5988,british
5989,southern_us
5990,russian
5991,italian
5992,british
5993,southern_us
5994,russian
5995,southern_us
5996,japanese
5997,filipino
5998,filipino
5999,southern_us
6000,korean
6001,french
6002,filipino
6003,italian
6004,italian
6005,indian
6006,russian
6007,british
6008,brazilian
6009,chinese
6010,italian
6011,irish
6012,southern_us
6013,russian
6014,italian
6015,indian
6016,british
6017,chinese
6018,british
6019,french
6020,indian
6021,brazilian
6022,mexican
6023,filipino
6024,brazilian
6025,chinese
6026,british
6027,italian
6028,british
6029,chinese
6030,chinese
6031,southern_us
6032,filipino
6033,thai
6034,southern_us
6035,spanish
6036,chinese
6037,chinese
6038,british
6039,chinese
6040,italian
6041,british
6042,filipino
6043,southern_us
6044,french
6045,southern_us
6046,chinese
6047,vietnamese
6048,thai
6049,italian
6050,mexican
6051,filipino
6052,british
6053,southern_us
6054,jamaican
6055,filipino
6056,italian
6057,indian
6058,southern_us
6059,chinese
6060,jamaican
6061,indian
6062,italian
6063,french
6064,mexican
6065,mexican
6066,british
6067,chinese
6068,mexican
6069,italian
6070,french
6071,italian
6072,italian
6073,mexican
6074,southern_us
6075,thai
6076,thai
6077,moroccan
6078,spanish
6079,french
6080,japanese
6081,irish
6082,greek
6083,italian
6084,russian
6085,vietnamese
6086,chinese
6087,mexican
6088,japanese
6089,southern_us
6090,italian
6091,british
6092,mexican
6093,mexican
6094,italian
6095,british
6096,mexican
6097,indian
6098,mexican
6099,southern_us
6100,irish
6101,french
6102,mexican
6103,southern_us
6104,southern_us
6105,french
6106,moroccan
6107,italian
6108,italian
6109,mexican
6110,japanese
6111,southern_us
6112,thai
6113,russian
6114,filipino
6115,russian
6116,chinese
6117,chinese
6118,southern_us
6119,italian
6120,thai
6121,thai
6122,mexican
6123,italian
6124,indian
6125,southern_us
6126,indian
6127,mexican
6128,jamaican
6129,mexican
6130,mexican
6131,chinese
6132,chinese
6133,russian
6134,mexican
6135,greek
6136,filipino
6137,cajun_creole
6138,mexican
6139,chinese
6140,italian
6141,filipino
6142,italian
6143,mexican
6144,italian
6145,chinese
6146,indian
6147,italian
6148,filipino
6149,british
6150,cajun_creole
6151,indian
6152,moroccan
6153,mexican
6154,mexican
6155,italian
6156,moroccan
6157,italian
6158,chinese
6159,chinese
6160,italian
6161,french
6162,italian
6163,russian
6164,southern_us
6165,thai
6166,british
6167,mexican
6168,southern_us
6169,jamaican
6170,italian
6171,spanish
6172,korean
6173,british
6174,italian
6175,filipino
6176,chinese
6177,indian
6178,mexican
6179,italian
6180,southern_us
6181,jamaican
6182,greek
6183,southern_us
6184,cajun_creole
6185,filipino
6186,indian
6187,southern_us
6188,southern_us
6189,brazilian
6190,italian
6191,italian
6192,chinese
6193,mexican
6194,spanish
6195,chinese
6196,mexican
6197,mexican
6198,filipino
6199,british
6200,thai
6201,southern_us
6202,filipino
6203,british
6204,mexican
6205,filipino
6206,korean
6207,korean
6208,mexican
6209,mexican
6210,italian
6211,moroccan
6212,vietnamese
6213,indian
6214,british
6215,filipino
6216,chinese
6217,filipino
6218,indian
6219,british
6220,filipino
6221,indian
6222,italian
6223,italian
6224,british
6225,irish
6226,filipino
6227,british
6228,mexican
6229,mexican
6230,italian
6231,thai
6232,italian
6233,filipino
6234,italian
6235,filipino
6236,mexican
6237,indian
6238,southern_us
6239,russian
6240,filipino
6241,southern_us
6242,italian
6243,mexican
6244,italian
6245,british
6246,italian
6247,italian
6248,mexican
6249,chinese
6250,southern_us
6251,italian
6252,mexican
6253,mexican
6254,mexican
6255,brazilian
6256,indian
6257,southern_us
6258,indian
6259,italian
6260,russian
6261,indian
6262,mexican
6263,chinese
6264,southern_us
6265,mexican
6266,thai
6267,chinese
6268,filipino
6269,chinese
6270,thai
6271,italian
6272,thai
6273,southern_us
6274,italian
6275,italian
6276,italian
6277,mexican
6278,chinese
6279,italian
6280,japanese
6281,mexican
6282,french
6283,southern_us
6284,british
6285,southern_us
6286,british
6287,indian
6288,greek
6289,italian
6290,filipino
6291,moroccan
6292,southern_us
6293,thai
6294,british
6295,korean
6296,mexican
6297,mexican
6298,southern_us
6299,moroccan
6300,greek
6301,japanese
6302,italian
6303,british
6304,jamaican
6305,italian
6306,spanish
6307,southern_us
6308,british
6309,irish
6310,chinese
6311,thai
6312,mexican
6313,mexican
6314,british
6315,british
6316,chinese
6317,italian
6318,british
6319,mexican
6320,thai
6321,mexican
6322,jamaican
6323,italian
6324,russian
6325,mexican
6326,indian
6327,cajun_creole
6328,mexican
6329,indian
6330,british
6331,greek
6332,chinese
6333,jamaican
6334,southern_us
6335,mexican
6336,italian
6337,chinese
6338,italian
6339,southern_us
6340,italian
6341,chinese
6342,french
6343,filipino
6344,southern_us
6345,mexican
6346,vietnamese
6347,russian
6348,italian
6349,chinese
6350,french
6351,russian
6352,british
6353,southern_us
6354,mexican
6355,mexican
6356,greek
6357,filipino
6358,french
6359,filipino
6360,mexican
6361,southern_us
6362,chinese
6363,filipino
6364,chinese
6365,italian
6366,italian
6367,filipino
6368,italian
6369,cajun_creole
6370,italian
6371,filipino
6372,chinese
6373,british
6374,british
6375,russian
6376,spanish
6377,filipino
6378,italian
6379,italian
6380,southern_us
6381,chinese
6382,thai
6383,chinese
6384,chinese
6385,filipino
6386,indian
6387,southern_us
6388,italian
6389,filipino
6390,french
6391,southern_us
6392,chinese
6393,british
6394,thai
6395,mexican
6396,french
6397,brazilian
6398,chinese
6399,italian
6400,indian
6401,chinese
6402,brazilian
6403,vietnamese
6404,italian
6405,italian
6406,french
6407,british
6408,southern_us
6409,brazilian
6410,italian
6411,italian
6412,thai
6413,italian
6414,italian
6415,british
6416,filipino
6417,indian
6418,italian
6419,mexican
6420,thai
6421,mexican
6422,italian
6423,korean
6424,greek
6425,indian
6426,russian
6427,mexican
6428,chinese
6429,brazilian
6430,chinese
6431,italian
6432,filipino
6433,italian
6434,japanese
6435,french
6436,mexican
6437,italian
6438,chinese
6439,mexican
6440,moroccan
6441,jamaican
6442,chinese
6443,southern_us
6444,southern_us
6445,spanish
6446,indian
6447,thai
6448,italian
6449,chinese
6450,british
6451,italian
6452,italian
6453,southern_us
6454,italian
6455,italian
6456,korean
6457,italian
6458,southern_us
6459,southern_us
6460,indian
6461,indian
6462,mexican
6463,vietnamese
6464,indian
6465,jamaican
6466,british
6467,chinese
6468,filipino
6469,italian
6470,british
6471,italian
6472,greek
6473,filipino
6474,chinese
6475,mexican
6476,british
6477,southern_us
6478,italian
6479,italian
6480,british
6481,southern_us
6482,vietnamese
6483,mexican
6484,chinese
6485,filipino
6486,filipino
6487,russian
6488,korean
6489,russian
6490,italian
6491,indian
6492,southern_us
6493,irish
6494,greek
6495,chinese
6496,russian
6497,french
6498,chinese
6499,southern_us
6500,indian
6501,italian
6502,italian
6503,jamaican
6504,filipino
